person_id;person_trip_id;leg_index;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;euclidean_distance
125347;3;3;1182111.7775625;6112637.857696161;1180657.2735685594;6110297.500827221;57101.0;889.0;7859.298783051108;7859.298783051108;car;2755.5130452206463
115432;3;3;1178243.3807085622;6109541.655271573;1177862.5339555214;6110716.310389325;56875.0;1121.0;2745.7543658819;2745.7543658819;car;1234.8517704415995
193694;0;0;1229458.6587141585;6126188.267542256;1231685.0069352768;6128123.18565549;56643.0;1354.0;8310.1617942809;8310.1617942809;car;2949.666846712679
126897;1;1;1176003.282426883;6107918.903614573;1177765.3283556704;6110188.775126057;43922.0;14103.0;3871.3694466420934;3871.3694466420934;car;2873.5209297656206
70025;1;1;1176345.3619537503;6108064.273093887;1176784.4171727565;6110478.4262122065;44164.0;13865.0;2856.204524050963;2856.204524050963;car;2453.753199494581
56283;2;2;1184423.3049535102;6116182.567343932;1184423.3049535102;6116182.567343932;57890.0;143.0;0.0;172.13617343975602;walk;0.0
101216;2;2;1178546.7887452343;6110776.568800203;1178316.6218903316;6110641.432580359;57869.0;172.0;0.0;206.6151143663341;walk;266.9055619677219
84592;1;1;1176345.3619537503;6108064.273093887;1173613.8841613918;6107157.464411913;57659.0;385.0;0.0;3699.8411342485865;car_passenger;2878.067566241226
263438;0;0;1229874.5039247624;6113284.273231495;1230359.7490351847;6112565.802412964;57260.0;791.0;1593.7335767761892;1593.7335767761892;car;866.9850830718443
70187;2;2;1175534.825883097;6109035.354425764;1182170.896049099;6105269.256976593;55119.0;2933.0;15730.478212212269;15730.478212212269;car;7630.263248718891
8389;2;2;1177637.8713476106;6116257.4120165985;1182511.8102403688;6113655.122476289;56427.0;1675.0;8757.730704394691;8757.730704394691;car;5525.141734104675
192101;1;1;1231020.7894105879;6121168.878101165;1231562.1595560396;6123597.197304107;57915.0;191.0;0.0;3399.5791695704756;car_passenger;2487.9340396727857
57018;1;1;1184279.9769201316;6121147.076865377;1184244.9331902033;6121102.739107969;58025.0;85.0;0.0;102.51675355391922;walk;56.514597576485826
12542;0;0;1184923.6978880144;6108618.8416985925;1184088.5177980685;6109571.512143338;57245.0;867.0;1753.1864187525116;1753.1864187525116;car;1266.9280796216385
56425;1;1;1182418.2302220413;6114082.100837445;1182428.149678299;6113928.341432556;58025.0;92.0;0.0;110.53535649549026;walk;154.07903882216718
146824;3;3;1239153.3909223927;6134786.449555299;1231026.5982516962;6133855.589525632;56747.0;1374.0;12631.826030532651;12631.826030532651;car;8179.930287436396
27975;1;1;1232754.0418991903;6096078.452716732;1233264.432187555;6095905.292403376;58059.0;63.0;409.5521750705533;409.5521750705533;car;538.9645077170545
194560;3;3;1230369.488220103;6124150.804611644;1230371.9305763312;6124390.723554898;57976.0;157.0;543.2521920365401;543.2521920365401;car;239.93137443067783
86448;2;2;1180657.2735685594;6110297.500827221;1180657.2735685594;6110297.500827221;58071.0;64.0;0.0;77.46266181840576;walk;0.0
120918;1;1;1176651.9322115912;6108019.942115059;1176195.2397602722;6109216.954211887;57946.0;190.0;0.0;1984.3597923928091;car_passenger;1281.1736631089186
103137;1;1;1176290.2064894424;6109090.480006485;1176651.9322115912;6108019.942115059;46404.0;11747.0;1722.2414251410587;1722.2414251410587;car;1129.9986172748836
123673;1;1;1176672.9353865958;6108294.042351447;1177187.1777367922;6110660.607347135;57946.0;207.0;0.0;3360.1606283547576;car_passenger;2421.791707301261
117534;1;1;1176748.9353193287;6108074.187240655;1178363.8621894429;6109254.586589046;56032.0;2136.0;0.0;2564.3803918420313;walk;2000.3328266813915
84562;1;1;1176290.2064894424;6109090.480006485;1176592.964468269;6108698.175186744;57585.0;594.0;0.0;713.2075525484742;walk;495.5456238686482
46435;0;0;1185800.8497533416;6117496.375769783;1176020.061222848;6109322.499943265;28482.0;29706.0;14657.316726263041;14657.316726263041;car;12746.610149587681
19162;1;2;1176714.4510176869;6108621.907453753;1176848.3550655437;6122348.651545031;56262.0;1938.0;24490.14927302049;24490.14927302049;pt;13727.397191072541
101111;2;2;1176389.4538513566;6109008.36588759;1176484.8618691573;6109050.554357794;58201.0;31.0;0.0;38.29581341324445;walk;104.3194942416535
96085;1;1;1176705.1400184943;6108625.520835882;1174671.641847133;6107116.323034143;57882.0;351.0;0.0;3571.7411093056157;car_passenger;2532.3492685062033
96087;1;1;1176265.3666702267;6108985.062106257;1178616.1357823482;6109407.488187311;57882.0;353.0;0.0;3860.542578645745;car_passenger;2388.421908386224
98310;1;1;1177069.8491134604;6110509.850027934;1178240.9497959353;6110046.3082189355;57999.0;249.0;0.0;2846.7934848029327;car_passenger;1259.503004038706
262391;2;2;1230624.8293754084;6111805.932115551;1230439.904578256;6112036.74949202;57886.0;385.0;0.0;462.6067191767308;walk;295.75977056051755
6173;1;1;1181643.8943562387;6101518.077625886;1181703.9512615714;6101597.769078201;58059.0;214.0;0.0;257.215898808776;walk;99.78757162206875
73987;2;2;1176977.7448314652;6109959.778201859;1177016.1249422638;6109913.808161747;58236.0;53.0;0.0;64.56129240956285;walk;59.88553659175117
124679;1;1;1176086.5317371215;6108446.373120733;1177824.3275118228;6110270.192227114;50597.0;7693.0;3831.6216500246665;3831.6216500246665;car;2519.176509768904
128122;1;1;1175915.960500992;6108078.583618616;1175965.960959757;6108194.590730912;58126.0;177.0;0.0;213.00420817615353;walk;126.32377440546986
133003;1;1;1177184.6152081385;6117448.742163168;1177470.558846222;6110106.004851411;56579.0;1726.0;11335.038193396293;11335.038193396293;car;7348.30286485467
258932;0;0;1240111.6796278814;6139959.411138358;1237695.5743848318;6139148.209612228;57900.0;406.0;3498.986942942473;3498.986942942473;car;2548.6491444462504
134934;0;0;1176784.4171727565;6110478.4262122065;1176388.8566916548;6108349.505626725;32976.0;25331.0;2602.9917918979454;2602.9917918979454;car;2165.3570037054214
101034;2;2;1177475.4972962094;6110426.0706158;1177460.4699305845;6110259.209479265;58201.0;107.0;0.0;129.184814305788;walk;167.5364455974801
101133;2;2;1176261.5613184834;6109802.41315555;1176401.870377425;6109777.226962563;58201.0;114.0;0.0;136.81762228185255;walk;142.55166199767496
82428;1;1;1177470.558846222;6110106.004851411;1178551.2720423604;6109250.715987131;58133.0;185.0;0.0;1684.229555899421;car_passenger;1378.2090021724512
133002;1;1;1177382.0932761913;6109992.559657615;1177470.558846222;6110106.004851411;58254.0;69.0;0.0;83.01277214960942;walk;143.86093658936628
85407;1;1;1176672.9353865958;6108294.042351447;1179759.5306490175;6111800.849352285;57659.0;666.0;0.0;8229.403581366027;car_passenger;4671.698369451137
31168;3;3;1183389.5126240468;6115916.762032368;1185081.0252798563;6113999.605395926;57043.0;1283.0;7266.877835175223;7266.877835175223;car;2556.6979941748314
315306;1;1;1176086.5317371215;6108446.373120733;1177027.5954076347;6110098.210270502;56408.0;1918.0;0.0;2302.394749992496;walk;1901.0962104315004
128719;5;5;1176694.8010020235;6108711.537952878;1176565.423052105;6108820.378857348;50735.0;7597.0;788.1234227519892;788.1234227519892;car;169.07098039317316
60177;1;1;1184036.4361078364;6090914.331838662;1184036.4361078364;6090914.331838662;58348.0;0.0;0.0;0.0;outside;0.0
8388;3;3;1178873.9493937814;6115849.536951532;1177637.8713476106;6116257.4120165985;58047.0;305.0;1964.8794387124199;1964.8794387124199;car;1301.6339750208645
82545;2;2;1168648.9327791196;6106810.316453073;1171549.1698488882;6106652.184402681;55191.0;3162.0;0.0;3794.5352694118833;walk;2904.544853539224
76054;2;2;1176559.9903453968;6108381.441138921;1176528.3219199402;6108362.283185772;58301.0;54.0;0.0;65.66846769924739;walk;37.01238089863054
105012;2;2;1176108.2084701594;6110515.446560886;1178294.4361143336;6112498.475534268;55191.0;3167.0;0.0;3801.3723298239156;walk;2951.6089208131025
42554;2;2;1191390.0429152527;6111965.988541497;1190961.1789486106;6112430.549030785;57445.0;921.0;0.0;1105.4187712106266;walk;632.2505437657328
1828;2;2;1181472.9323036051;6112855.7634123545;1181229.5618091056;6113136.67097846;58043.0;326.0;0.0;391.9456880184546;walk;371.6695552349318
70017;2;2;1176784.4171727565;6110478.4262122065;1176742.4448900633;6110619.76513998;58292.0;78.0;0.0;94.69397316811215;walk;147.43936047988802
128989;1;1;1176680.1418876373;6109868.333327315;1176509.8315640292;6109966.263116628;58254.0;117.0;0.0;141.4403791467637;walk;196.45826519240555
100724;1;1;1174586.351098185;6107017.5912758;1175902.444972311;6109341.235585893;57999.0;373.0;0.0;4352.034926775036;car_passenger;2670.472985322528
119924;1;1;1175811.1821399769;6107985.008427935;1179027.1037060951;6111468.1243308205;57946.0;436.0;0.0;6442.32876034018;car_passenger;4740.7012047122735
146985;1;1;1239043.891487092;6135210.733480119;1239090.9263959972;6135005.857174214;58372.0;40.0;217.4357890287927;217.4357890287927;car;210.20604981081246
112882;2;2;1170562.2547747856;6106536.116535742;1170562.2547747856;6106536.116535742;58023.0;433.0;0.0;519.645400815263;walk;0.0
92314;0;0;1176029.7988988175;6111635.1613204;1175007.0490790391;6114100.891484555;57971.0;502.0;4306.13282941123;4306.13282941123;car;2669.427361116563
134577;2;2;1176630.234876106;6108906.425907411;1181294.1716057567;6111345.586028354;56403.0;2071.0;8274.312753601967;8274.312753601967;car;5263.250698359939
54423;1;1;1232243.1095303206;6104212.97215773;1232095.7322349763;6105228.928638797;58347.0;135.0;1600.2116735395325;1600.2116735395325;car;1026.5902973465147
55125;0;0;1182841.6181853916;6114352.246767873;1182491.332405922;6112105.660253553;58190.0;292.0;2514.1916507404326;2514.1916507404326;car;2273.730655470026
12123;0;0;1185063.5531023215;6110431.508161403;1180625.5223301747;6110201.420540838;57245.0;1250.0;7335.715150908246;7335.715150908246;car;4443.991161969071
95289;1;1;1176133.463050407;6109354.088977072;1180877.5609417208;6110416.682370645;57798.0;718.0;0.0;8559.01381329465;car_passenger;4861.642677370856
26432;2;2;1172878.188814551;6128226.139259366;1172863.898547215;6128294.307803251;58481.0;51.0;0.0;62.30952557590535;walk;69.6502843919301
81470;0;0;1178841.42235196;6109489.668657358;1177737.2754067297;6110181.442954798;58173.0;369.0;3890.1958661266976;3890.1958661266976;car;1302.9551624138428
61053;0;0;1194149.7600132134;6091793.029424011;1194149.7600132134;6091793.029424011;58561.0;0.0;0.0;0.0;car_passenger;0.0
314771;2;2;1177272.1149844725;6111367.114983906;1177632.4647338549;6111513.337780751;58394.0;188.0;0.0;225.90028536567007;walk;388.8869349787563
134980;1;1;1180485.0399808274;6115243.703913779;1179260.3450413807;6112975.583635271;57569.0;1019.0;6398.971328468343;6398.971328468343;car;2577.6437481714247
94750;5;5;1176273.765278474;6108365.1840215;1176557.379408841;6108723.285846336;51756.0;6833.0;728.9289709553498;728.9289709553498;car;456.8083754646431
48391;3;3;1198432.05918604;6101769.370396648;1192236.6420282726;6097025.961509139;55679.0;2910.0;20378.987649590443;20378.987649590443;car;7802.763717609992
11787;0;0;1186254.7052357811;6109506.732941957;1182181.559504231;6111282.677557798;57146.0;1459.0;7568.926320728141;7568.926320728141;car;4443.477852873776
1613;1;1;1180993.1489247587;6115431.013196001;1185315.1710483548;6108183.435093258;57714.0;896.0;0.0;14320.390412200346;car_passenger;8438.439642032063
125348;2;2;1180657.2735685594;6110297.500827221;1180657.2735685594;6110297.500827221;58565.0;46.0;0.0;55.6786979919096;walk;0.0
94722;0;0;1176880.0952770123;6111098.589680623;1178334.3101694714;6109232.9285961;58016.0;598.0;3177.9452331991856;3177.9452331991856;car;2365.4666000083275
119825;1;1;1185532.8249240518;6114186.710127592;1177862.5339555214;6110716.310389325;56846.0;1775.0;12116.242250474577;12116.242250474577;car;8418.850152205008
12605;2;2;1183963.1976315482;6109195.081230901;1183963.1976315482;6109195.081230901;58617.0;16.0;0.0;20.280905704264367;walk;0.0
86127;0;0;1181070.6988501116;6110428.821551167;1180248.3421654738;6109771.85527018;58173.0;464.0;1340.0767674260578;1340.0767674260578;car;1052.5565120804079
192884;0;0;1231023.3021778704;6123201.045725143;1226963.055717323;6129888.098809751;57503.0;1140.0;7932.348599507002;7932.348599507002;car;7823.188625922016
76081;2;2;1176327.6949847238;6108306.997297533;1176414.6619154538;6108252.040661266;58543.0;108.0;0.0;130.1950681476364;walk;102.87603661865222
85833;0;0;1176183.5495353253;6111048.1060339585;1176559.9903453968;6108381.441138921;30647.0;28012.0;3145.485213929107;3145.485213929107;car;2693.104035478581
68463;2;2;1170459.0800603568;6129836.916989461;1171039.6979620922;6129827.702458236;58095.0;574.0;0.0;689.6014902825237;walk;580.6910154302252
66735;1;1;1198233.5858035684;6126643.38647167;1198474.0030671288;6126811.03457991;58347.0;332.0;970.3692102081309;970.3692102081309;car;293.09784853257537
193692;1;1;1230758.764779613;6123371.845507469;1231682.5169526003;6124580.571372183;58469.0;225.0;0.0;2751.687135143369;car_passenger;1521.2942822240727
101032;1;1;1176385.99122612;6108185.539705286;1177475.4972962094;6110426.0706158;45785.0;12911.0;3416.751042404409;3416.751042404409;car;2491.3856059895547
36112;1;1;1195444.5257043485;6103930.932395961;1196016.68314204;6103587.105819242;58059.0;645.0;0.0;774.6153180968586;walk;667.518425486526
46007;1;1;1185207.2080006667;6118059.228526553;1186356.6981186646;6117345.147523072;58419.0;305.0;0.0;2104.479410968244;car_passenger;1353.232873864627
84546;2;2;1176234.3382457;6110297.509741511;1176234.3382457;6110297.509741511;58553.0;191.0;0.0;230.2600291932241;walk;0.0
194929;2;2;1230760.5386141865;6123534.210256861;1230800.8198413248;6123654.120534451;58738.0;34.0;0.0;41.25574420016461;walk;126.49526446282584
163126;0;0;1210402.7999877578;6143345.712327206;1210154.2457712186;6139164.141660467;58526.0;286.0;5016.216772614415;5016.216772614415;car;4188.9512338400045
90398;1;1;1176086.5317371215;6108446.373120733;1177768.4901631982;6110071.075118963;56388.0;2425.0;0.0;2910.902859242865;walk;2338.51250373034
87863;2;2;1177824.3275118228;6110270.192227114;1177824.3275118228;6110270.192227114;58746.0;75.0;0.0;90.10605345496768;walk;0.0
194649;0;0;1231219.6285478072;6123857.2671578545;1230369.488220103;6124150.804611644;58411.0;412.0;2054.9586174649476;2054.9586174649476;car;899.390245425191
70340;2;2;1175754.81619568;6107536.221248617;1175754.81619568;6107536.221248617;58801.0;51.0;0.0;62.16853089778428;walk;0.0
1206;0;0;1180750.1202940578;6116817.088499803;1179575.9084167383;6116358.120679471;57862.0;998.0;4837.178448713807;4837.178448713807;car;1260.7239955433688
88393;0;0;1175710.1799971806;6108353.7535213195;1175727.7950490047;6108219.023192196;58790.0;70.0;57.49583077058509;57.49583077058509;car;135.87697242890928
67554;0;0;1195430.8272293326;6123716.070250803;1189810.994935009;6120763.204291679;51934.0;6932.0;0.0;8319.408507953429;walk;6348.380296491013
108637;1;1;1176001.4403518008;6107836.804014247;1177179.2784829114;6110965.2699105255;44433.0;14457.0;3954.470219280191;3954.470219280191;car;3342.8433297533725
70479;2;2;1171775.1604481228;6106683.2368664695;1171775.1604481228;6106683.2368664695;58801.0;97.0;0.0;116.66679776195213;walk;0.0
6469;1;1;1177990.305225036;6111617.846697944;1175236.9785389039;6107606.682158664;58436.0;481.0;0.0;6396.235116661921;car_passenger;4865.20799162256
45145;6;6;1197365.350408605;6105209.793419421;1197059.0987041437;6104833.165799916;58832.0;97.0;357.0900557103245;357.0900557103245;car;485.42607084855484
56285;0;0;1184423.3049535102;6116182.567343932;1182254.5565362659;6116411.444638278;58190.0;741.0;3967.5889082140375;3967.5889082140375;car;2180.7921756020414
127916;1;1;1176544.329850628;6108567.446090552;1175134.6027676803;6109515.886775361;55295.0;3637.0;2492.037762632917;2492.037762632917;car;1699.079215633561
81480;1;1;1177466.5965754124;6110697.168205083;1183930.5164739417;6104794.226082786;57786.0;1160.0;0.0;15062.09947833132;car_passenger;8753.68414747731
12124;1;1;1183919.1807640456;6109739.730090434;1184735.3815103364;6108923.698274421;58660.0;296.0;0.0;2178.6630487497396;car_passenger;1154.1627194600744
200230;0;0;1239828.5394729653;6143698.627942676;1241838.792128338;6144492.732648356;58411.0;550.0;3966.1763121887125;3966.1763121887125;car;2161.415744834033
6196;1;1;1177990.305225036;6111617.846697944;1175245.5301187031;6107529.679613596;58436.0;533.0;0.0;6767.825285568286;car_passenger;4924.114183677581
194561;0;0;1230371.9305763312;6124390.723554898;1229040.0628969842;6126694.983280115;58411.0;573.0;3337.6771528800664;3337.6771528800664;car;2661.48161679644
33579;1;1;1185532.8249240518;6114186.710127592;1185255.3660375685;6113569.237060538;58446.0;542.0;1900.1023691195767;1900.1023691195767;car;676.9463953860967
10525;2;2;1185101.249531041;6108707.9074036665;1184596.007337451;6108224.2906743735;58222.0;776.0;0.0;931.5842316254348;walk;699.3960359021413
74978;1;1;1176646.455156276;6107990.06239022;1175385.7105236757;6108423.310961255;58589.0;428.0;0.0;2931.465798380171;car_passenger;1333.1096552549693
235221;2;2;1228462.7174563282;6121572.091407519;1228345.8159296836;6121645.0138221355;58856.0;167.0;0.0;201.44632113008512;walk;137.7811506896489
13053;2;2;1183919.1807640456;6109739.730090434;1183919.1807640456;6109739.730090434;58617.0;407.0;0.0;489.4728552058417;walk;0.0
105928;2;2;1176680.1418876373;6109868.333327315;1176794.7435847567;6109864.135316566;58931.0;107.0;0.0;128.56094568663394;walk;114.67856066807433
109935;1;1;1176389.4538513566;6109008.36588759;1175868.4384327107;6107602.284889426;46785.0;12261.0;2293.9817952078147;2293.9817952078147;car;1499.5068655607192
47451;1;1;1210402.7999877578;6143345.712327206;1210402.7999877578;6143345.712327206;59051.0;0.0;0.0;0.0;outside;0.0
269525;2;2;1216482.6921088719;6139708.76240079;1213893.477691189;6140340.016297515;55822.0;3239.0;0.0;3887.82176538709;walk;2665.053992486286
26023;2;2;1174036.2568451706;6127684.5232206825;1174036.2568451706;6127684.5232206825;58789.0;280.0;0.0;337.0933797847661;walk;0.0
108314;1;1;1174763.9383497592;6109805.649502582;1176197.7875818224;6111375.843257943;58329.0;741.0;0.0;4594.436409050348;car_passenger;2126.365925626065
9891;2;2;1201817.354798492;6119400.062161586;1201632.53033831;6119425.0680916365;58925.0;146.0;0.0;176.01151427104014;walk;186.50838484981375
315520;2;2;1176576.6003635156;6108963.325253836;1176486.0823787716;6108342.345095692;51061.0;8023.0;670.3829751620965;670.3829751620965;car;627.5427175661016
190611;0;0;1231682.5169526003;6124580.571372183;1231562.1595560396;6123597.197304107;58941.0;156.0;940.6114238542232;940.6114238542232;car;990.7120977714994
67217;0;0;1195488.1970212464;6123579.119267693;1195481.2092476194;6123746.864689603;59023.0;99.0;249.21294731615217;249.21294731615217;car;167.8909037209807
98285;1;1;1176500.561767443;6109759.14804924;1178841.42235196;6109489.668657358;58934.0;198.0;0.0;3135.326095038211;car_passenger;2356.320737674418
46513;1;1;1184397.553034218;6120629.57101555;1184354.9575722204;6121156.886236502;59043.0;117.0;0.0;1019.4282712517593;car_passenger;529.0328114876121
92480;1;1;1176892.2105543995;6109955.460021412;1175707.0899411496;6110234.102035176;58857.0;311.0;0.0;2087.8114296268013;car_passenger;1217.4367498085476
11307;0;0;1184032.5903626601;6108941.252396848;1183744.3361016929;6107365.678547096;58833.0;340.0;1991.2793276782263;1991.2793276782263;car;1601.7251558825249
125400;1;1;1176401.870377425;6109777.226962563;1176261.5613184834;6109802.41315555;59057.0;123.0;0.0;148.57491577997237;walk;142.55166199767496
125772;0;0;1180469.7083243076;6109774.769746684;1182257.8150222718;6111235.162589338;58910.0;271.0;2962.8535390043353;2962.8535390043353;car;2308.69504659668
194930;1;1;1230758.764779613;6123371.845507469;1235266.8122423147;6122534.266388005;58469.0;714.0;0.0;5435.101786651236;car_passenger;4585.196910421061
121948;0;0;1176618.821326761;6109741.189552844;1176629.1570862057;6109951.980953814;58922.0;262.0;0.0;315.18361474308784;walk;211.04464609785347
91148;2;2;1177737.2754067297;6110181.442954798;1177765.3283556704;6110188.775126057;59097.0;90.0;0.0;109.01902440343078;walk;28.99532168537061
84563;2;2;1176592.964468269;6108698.175186744;1176290.2064894424;6109090.480006485;56942.0;2252.0;666.6537973302865;666.6537973302865;car;495.5456238686482
129533;1;1;1176086.5317371215;6108446.373120733;1177878.2426268293;6110546.580444492;56388.0;2823.0;0.0;3387.704785036311;walk;2760.6337524328974
263442;2;2;1230407.0768825118;6113116.753293669;1230690.500068294;6110603.640098633;56438.0;2787.0;0.0;3345.393665475186;walk;2529.044608800113
9890;1;1;1201640.4855376654;6117950.620280353;1201817.354798492;6119400.062161586;57528.0;1698.0;0.0;2038.3870956266492;walk;1460.193309975534
88324;1;1;1176392.317562182;6109551.7890888415;1176028.470041534;6110910.113507609;58857.0;377.0;0.0;2624.4043573217855;car_passenger;1406.2113087660036
262708;1;1;1230157.5905724647;6112206.693209884;1230288.3903383962;6111181.027551282;59099.0;146.0;0.0;1525.774858040655;car_passenger;1033.9722539808752
8446;0;0;1179752.6883245455;6115020.459081415;1178527.5235668127;6115928.087365983;58301.0;947.0;2224.6763390948386;2224.6763390948386;car;1524.7353168790253
133897;2;2;1176356.7263240116;6108207.51235358;1176360.8521379153;6108147.538438637;59158.0;92.0;0.0;111.45172264205851;walk;60.11566196953021
114861;2;2;1175602.2208361803;6107680.572520892;1173026.8047610624;6106995.797050964;56276.0;2979.0;0.0;3575.6562025849184;walk;2664.8987605893767
90689;2;2;1177069.8491134604;6110509.850027934;1176559.9903453968;6108381.441138921;51730.0;7528.0;3719.4429508388866;3719.4429508388866;car;2188.6252219597527
52969;2;2;1188498.4683547067;6131653.361382615;1177531.3511426947;6110410.128349145;52382.0;6879.0;50392.65418079058;50392.65418079058;car;23907.16649158395
88323;2;2;1178390.722591792;6110739.650695622;1178347.661309589;6110731.458653659;59180.0;84.0;0.0;101.30303697303418;walk;43.8335895917878
66377;2;2;1196432.9470450967;6104794.038491103;1196432.9470450967;6104794.038491103;59236.0;50.0;0.0;60.92545349012958;walk;0.0
105927;1;1;1175856.3018430492;6107662.726141291;1176735.065591338;6108374.169734861;59171.0;147.0;0.0;1570.5013608307192;car_passenger;1130.6536658670127
75905;1;1;1176133.463050407;6109354.088977072;1178517.9107122023;6113298.754338216;58589.0;735.0;0.0;7155.676951557771;car_passenger;4609.335685676213
13054;1;1;1179828.2816601708;6109416.629360594;1184421.4216816425;6111285.112837569;58660.0;667.0;0.0;8174.815080886573;car_passenger;4958.645557062362
96088;1;1;1176265.3666702267;6108985.062106257;1179800.9921312942;6112268.4891811125;58934.0;396.0;0.0;6181.481265033028;car_passenger;4825.0948961487975
25488;2;2;1184393.6091059586;6107365.902906861;1183508.5385579108;6105018.567621013;56660.0;2680.0;0.0;3217.1351953264893;walk;2508.651593826599
6171;2;2;1176572.7262578213;6109854.178150874;1172276.9655735209;6113916.015732596;57585.0;1763.0;8505.578589222556;8505.578589222556;car;5912.028788586132
118678;2;2;1176219.680137686;6109415.840447707;1176219.680137686;6109415.840447707;59308.0;43.0;0.0;52.05359737836909;walk;0.0
240188;0;0;1221727.0320005668;6117553.143167373;1220011.9982092008;6118739.153986232;58845.0;516.0;4195.21325203172;4195.21325203172;car;2085.176867313485
70944;2;2;1176541.364078146;6109632.363904379;1177790.5364754633;6110377.882404003;59236.0;129.0;0.0;2215.0068520153764;car_passenger;1454.7266105702504
126556;0;0;1180033.1383069544;6111707.095426987;1179472.3360265223;6112450.513429821;58922.0;446.0;2052.6477888010013;2052.6477888010013;car;931.2193751608355
121947;0;0;1176618.821326761;6109741.189552844;1176596.788611913;6109934.082876426;58996.0;374.0;740.3903386174729;740.3903386174729;car;194.14755936223145
105323;2;2;1176552.84128348;6109273.042574077;1176527.8467970088;6108227.598472761;50890.0;8480.0;1092.661977281206;1092.661977281206;car;1045.7428428300218
193837;0;0;1230943.2535543356;6123089.173845457;1230421.7549764449;6125773.032185029;58802.0;574.0;3898.5132069971423;3898.5132069971423;car;2734.054928788726
234764;2;2;1227669.6417158456;6121523.261643608;1227787.338557317;6121721.007881366;59048.0;343.0;0.0;411.7654727769953;walk;230.12196991948989
39545;3;3;1172733.7555886018;6132411.671130462;1176665.8337987417;6108815.808227281;54592.0;4803.0;38501.69853815084;38501.69853815084;car;23921.24547753206
72526;2;2;1171317.2746892257;6106689.886810906;1171559.3373437994;6106711.676856206;59272.0;133.0;0.0;160.3942512965695;walk;243.04142612613418
74588;0;0;1175210.0744617325;6110597.329971787;1174866.7291539733;6113225.4724308755;56907.0;2537.0;6139.878898248898;6139.878898248898;car;2650.475199964401
93738;0;0;1176552.84128348;6109273.042574077;1176507.0375574268;6109541.5614842735;59344.0;104.0;344.735203207386;344.735203207386;car;272.3974787943572
84698;2;2;1175397.9349191887;6111490.469792964;1174835.1716508425;6108776.3050925415;56450.0;3002.0;0.0;3602.7943880461016;walk;2771.893309133472
84697;2;2;1175397.9349191887;6111490.469792964;1174835.1716508425;6108776.3050925415;56450.0;3002.0;0.0;3602.7943880461016;walk;2771.893309133472
199877;1;1;1240633.0135504617;6152219.782956963;1240633.0135504617;6152219.782956963;59468.0;0.0;0.0;0.0;outside;0.0
198380;1;1;1240633.0135504617;6152219.782956963;1240633.0135504617;6152219.782956963;59468.0;0.0;0.0;0.0;outside;0.0
120619;0;0;1175186.4935077494;6108369.463125202;1175807.9787270953;6108976.334509222;58996.0;494.0;1879.0687169695336;1879.0687169695336;car;868.6407511783681
193643;6;6;1231111.0580724867;6123386.82252653;1230366.6995180377;6121226.767774617;59156.0;340.0;2718.796433927631;2718.796433927631;car;2284.711401653064
96969;1;1;1177018.96822321;6110265.064802075;1177069.8491134604;6110509.850027934;59419.0;77.0;0.0;93.16971439514893;walk;250.0173429813934
75625;2;2;1176326.5297137904;6108519.788329385;1178578.0970901814;6110502.480855571;56359.0;3138.0;0.0;3765.953824570673;walk;3000.104215493481
99255;2;2;1176229.3132999805;6109570.397253059;1176401.870377425;6109777.226962563;59324.0;180.0;0.0;216.94503081063152;walk;269.35937650220416
113774;1;1;1176672.9353865958;6108294.042351447;1175584.802447582;6108770.05775205;59198.0;312.0;0.0;2714.0617218123607;car_passenger;1187.6969119176088
46435;1;1;1176020.061222848;6109322.499943265;1178243.3807085622;6109541.655271573;58188.0;1359.0;3109.8908148667483;3109.8908148667483;car;2234.0945802454994
28466;1;1;1180997.3229045998;6098313.2875608625;1182051.8593816462;6093355.720124334;57931.0;1619.0;0.0;14006.154271929885;car_passenger;5068.483211883804
95290;2;2;1176642.7240876968;6108068.335152362;1176290.2064894424;6109090.480006485;49135.0;10419.0;1363.2144442248534;1363.2144442248534;car;1081.2255823326602
99512;1;1;1175754.81619568;6107536.221248617;1176880.0952770123;6111098.589680623;44421.0;15136.0;4773.047580312826;4773.047580312826;car;3735.8696251657293
125440;3;3;1178554.36881036;6110544.128155641;1178681.241167148;6110656.059120634;59455.0;108.0;0.0;130.77548087179537;walk;169.18964460354252
61053;1;1;1194149.7600132134;6091793.029424011;1194149.7600132134;6091793.029424011;59566.0;0.0;0.0;162.46502066697172;outside;0.0
67554;1;1;1189810.994935009;6120763.204291679;1189946.2539966018;6120939.982329921;59134.0;436.0;0.0;522.1908402833482;walk;222.58815904633602
130839;2;2;1180262.0889476729;6111891.342168307;1179284.9207036137;6114519.973816937;56625.0;2949.0;0.0;3539.8448319241543;walk;2804.3826631500383
88040;1;1;1176972.8536725556;6109890.002057569;1176219.680137686;6109415.840447707;57057.0;2533.0;998.2576423500017;998.2576423500017;car;889.9997785926778
107616;3;3;1177460.4699305845;6110259.209479265;1177531.3511426947;6110410.128349145;59499.0;91.0;0.0;110.38149756256803;walk;166.73527376074662
105928;3;3;1176794.7435847567;6109864.135316566;1176680.1418876373;6109868.333327315;59499.0;107.0;0.0;128.56094568663394;walk;114.67856066807433
