id_personne;person_id;trip_id;departure_time;arrival_time;travel_time;following_purpose;is_commute;mode;preceeding_activity_index;following_activity_index
32077702000.0;325058;5.0;13.0;13.305025242234146;0.3050252422341462;work;False;car;5.0;6.0
32077702000.0;325058;6.0;17.0;17.305025242234148;0.30502524223414795;home;False;car;6.0;7.0
18726503000.0;325059;1.0;7.25;7.371555114305569;0.12155511430556931;education;True;pt;1.0;2.0
18726503000.0;325059;2.0;14.5;14.62155511430557;0.1215551143055702;home;False;pt;2.0;3.0
40195602000.0;325480;1.0;14.5;14.96192093695783;0.46192093695782965;leisure;False;car;1.0;2.0
40195602000.0;325480;2.0;17.25;17.71192093695783;0.46192093695783143;home;False;car;2.0;3.0
30597301000.0;325510;1.0;7.0;7.563286176645584;0.5632861766455841;work;True;car;1.0;2.0
30597301000.0;325510;2.0;16.0;16.563286176645583;0.5632861766455832;home;False;car;2.0;3.0
30597301000.0;325510;3.0;18.75;19.271517905199964;0.5215179051999641;leisure;False;car;3.0;4.0
30597301000.0;325510;4.0;22.0;22.521517905199964;0.5215179051999641;home;False;car;4.0;5.0
6852301000.0;325511;1.0;14.0;14.179564308427373;0.17956430842737348;shop;False;walk;1.0;2.0
6852301000.0;325511;2.0;16.5;16.679564308427373;0.17956430842737348;home;False;walk;2.0;3.0
18362501000.0;325630;1.0;13.7;13.898434911656786;0.19843491165678628;shop;False;pt;1.0;2.0
18362501000.0;325630;2.0;19.7;19.898434911656786;0.19843491165678628;home;False;pt;2.0;3.0
14925301000.0;325743;1.0;13.75;14.027140435857337;0.27714043585733705;other;False;car;1.0;2.0
14925301000.0;325743;2.0;14.5;14.777140435857337;0.27714043585733705;home;False;car;2.0;3.0
14151102000.0;325744;1.0;8.0;8.188734759418267;0.18873475941826712;education;True;pt;1.0;2.0
14151102000.0;325744;2.0;15.25;15.438734759418267;0.18873475941826712;home;False;pt;2.0;3.0
16014601000.0;325745;1.0;8.5;8.677471846668746;0.17747184666874638;shop;False;walk;1.0;2.0
16014601000.0;325745;2.0;10.0;10.177471846668746;0.17747184666874638;home;False;walk;2.0;3.0
16014601000.0;325745;3.0;10.5;10.718141517368887;0.21814151736888654;shop;False;car;3.0;4.0
16014601000.0;325745;4.0;11.75;11.81335930783712;0.06335930783711952;shop;False;car;4.0;5.0
16014601000.0;325745;5.0;13.166666666666664;13.439421984593913;0.27275531792724905;home;False;car;5.0;6.0
7501802000.0;325746;1.0;8.0;8.357504582348255;0.35750458234825544;work;True;car;1.0;2.0
7501802000.0;325746;2.0;17.0;17.357504582348255;0.35750458234825544;home;False;car;2.0;3.0
15416702000.0;325760;1.0;6.0;6.738388407353364;0.738388407353364;work;True;pt;1.0;2.0
15416702000.0;325760;2.0;17.0;17.738388407353366;0.7383884073533657;home;False;pt;2.0;3.0
15416702000.0;325760;3.0;18.0;18.030732885761015;0.030732885761015183;shop;False;car;3.0;4.0
15416702000.0;325760;4.0;18.75;18.780732885761015;0.030732885761015183;home;False;car;4.0;5.0
14823103000.0;325761;1.0;9.0;9.142563026132292;0.14256302613229188;work;True;car;1.0;2.0
14823103000.0;325761;2.0;16.0;16.142563026132294;0.14256302613229366;home;False;car;2.0;3.0
14823103000.0;325761;3.0;18.5;18.60472605967188;0.10472605967187931;leisure;False;car;3.0;4.0
14823103000.0;325761;4.0;21.0;21.074693378622193;0.07469337862219305;leisure;False;walk;4.0;5.0
14823103000.0;325761;5.0;21.366666666666667;21.416666666666668;0.05000000000000071;other;False;walk;5.0;6.0
14823103000.0;325761;6.0;21.416666666666668;21.5;0.08333333333333215;home;False;car;6.0;7.0
14823103000.0;325761;7.0;21.5;21.556076755355488;0.056076755355487506;shop;False;car;7.0;8.0
14823103000.0;325761;8.0;22.33333333333333;22.389410088688816;0.056076755355487506;home;False;car;8.0;9.0
14823103000.0;325761;9.0;23.5;23.91666666666667;0.4166666666666714;other;False;car;9.0;10.0
14823103000.0;325761;10.0;23.91666666666667;24.386853726091662;0.4701870594249904;home;False;car;10.0;11.0
18413903000.0;325762;1.0;6.5;6.757565577640812;0.2575655776408121;work;True;car;1.0;2.0
18413903000.0;325762;2.0;16.5;16.75756557764081;0.2575655776408112;home;False;car;2.0;3.0
18413903000.0;325762;3.0;17.0;17.161377839462556;0.16137783946255624;shop;False;car;3.0;4.0
18413903000.0;325762;4.0;23.0;23.161377839462556;0.16137783946255624;home;False;car;4.0;5.0
32928401000.0;325961;1.0;6.75;7.327073201595777;0.5770732015957769;shop;False;car;1.0;2.0
32928401000.0;325961;2.0;7.5;8.077073201595777;0.5770732015957769;home;False;car_passenger;2.0;3.0
32928401000.0;325961;3.0;13.0;13.455287249986204;0.4552872499862044;work;True;car_passenger;3.0;4.0
32928401000.0;325961;4.0;15.5;15.955287249986204;0.4552872499862044;home;False;car_passenger;4.0;5.0
32928401000.0;325961;5.0;16.0;16.5;0.5;shop;False;car_passenger;5.0;6.0
32928401000.0;325961;6.0;16.5;17.077073201595777;0.5770732015957769;home;False;car;6.0;7.0
40226702000.0;325962;1.0;7.5;7.816169053514097;0.31616905351409663;education;True;pt;1.0;2.0
40226702000.0;325962;2.0;15.833333333333336;16.149502386847434;0.3161690535140984;home;False;pt;2.0;3.0
40226702000.0;325963;1.0;7.5;7.816169053514097;0.31616905351409663;education;True;pt;1.0;2.0
40226702000.0;325963;2.0;15.833333333333336;16.149502386847434;0.3161690535140984;home;False;pt;2.0;3.0
30888301000.0;326015;1.0;9.5;9.72209600500828;0.22209600500828053;education;True;car;1.0;2.0
30888301000.0;326015;2.0;18.0;18.22209600500828;0.22209600500827875;home;False;car;2.0;3.0
40077301000.0;326078;1.0;6.916666666666668;7.18392736037227;0.26726069370560257;other;False;car;1.0;2.0
40077301000.0;326078;2.0;7.416666666666668;7.459132464669295;0.04246579800262751;work;True;car;2.0;3.0
40077301000.0;326078;3.0;15.75;15.792465798002628;0.04246579800262751;other;False;car;3.0;4.0
40077301000.0;326078;4.0;15.916666666666664;15.959132464669292;0.04246579800262751;other;False;car;4.0;5.0
40077301000.0;326078;5.0;16.0;16.081368298495175;0.08136829849517468;other;False;car;5.0;6.0
40077301000.0;326078;6.0;18.75;19.131785422456122;0.38178542245612235;home;False;car;6.0;7.0
2476401000.0;326468;1.0;9.0;9.133540432618132;0.13354043261813153;work;False;car;1.0;2.0
2476401000.0;326468;2.0;12.0;12.04692747385317;0.0469274738531702;work;True;car;2.0;3.0
2476401000.0;326468;3.0;16.5;16.63457729845586;0.1345772984558593;home;False;car;3.0;4.0
2476401000.0;326468;4.0;18.5;18.622181053625336;0.12218105362533649;shop;False;walk;4.0;5.0
2476401000.0;326468;5.0;18.666666666666668;18.788847720292004;0.12218105362533649;home;False;walk;5.0;6.0
40220501000.0;326527;1.0;8.166666666666666;8.31401828694958;0.1473516202829135;work;True;walk;1.0;2.0
40220501000.0;326527;2.0;17.5;17.647351620282915;0.14735162028291526;home;False;walk;2.0;3.0
40220501000.0;326527;3.0;19.0;19.088331025127076;0.08833102512707569;shop;False;walk;3.0;4.0
40220501000.0;326527;4.0;19.666666666666668;19.754997691793744;0.08833102512707569;home;False;walk;4.0;5.0
6778002000.0;327216;1.0;7.0;7.437597778197277;0.43759777819727663;work;True;car;1.0;2.0
6778002000.0;327216;2.0;18.5;18.58333333333333;0.0833333333333286;leisure;False;car;2.0;3.0
6778002000.0;327216;3.0;18.58333333333333;18.611316871351242;0.027983538017913645;home;False;car;3.0;4.0
7483902000.0;327217;1.0;7.5;7.937234471767083;0.4372344717670833;education;True;pt;1.0;2.0
7483902000.0;327217;2.0;15.666666666666664;16.10390113843375;0.4372344717670842;home;False;pt;2.0;3.0
40185201000.0;327448;1.0;7.75;7.873012747306936;0.12301274730693557;work;False;car;1.0;2.0
40185201000.0;327448;2.0;8.25;8.408133280494651;0.15813328049465092;work;True;car;2.0;3.0
40185201000.0;327448;3.0;15.0;15.19188870524343;0.19188870524343038;home;False;car;3.0;4.0
1495805000.0;327531;1.0;8.5;9.351781119771974;0.8517811197719745;education;True;pt;1.0;2.0
1495805000.0;327531;2.0;16.166666666666668;17.018447786438642;0.8517811197719745;home;False;pt;2.0;3.0
1495805000.0;327531;3.0;18.5;19.049353647150397;0.5493536471503973;shop;False;car_passenger;3.0;4.0
1495805000.0;327531;4.0;20.5;21.049353647150397;0.5493536471503973;home;False;car_passenger;4.0;5.0
10969003000.0;327532;1.0;9.0;9.011197966136743;0.011197966136743176;education;True;car_passenger;1.0;2.0
10969003000.0;327532;2.0;17.25;17.261197966136745;0.011197966136744952;home;False;car_passenger;2.0;3.0
9352504000.0;327533;1.0;8.0;8.079543289217888;0.079543289217888;education;True;pt;1.0;2.0
9352504000.0;327533;2.0;17.0;17.397716446089436;0.39771644608943646;home;False;walk;2.0;3.0
17655301000.0;327534;1.0;6.0;6.4652320004649635;0.4652320004649635;work;True;car;1.0;2.0
17655301000.0;327534;2.0;15.25;15.715232000464963;0.4652320004649635;home;False;car;2.0;3.0
17655301000.0;327534;3.0;17.0;17.032174950281227;0.03217495028122741;shop;False;car;3.0;4.0
17655301000.0;327534;4.0;17.5;17.532174950281227;0.03217495028122741;home;False;car;4.0;5.0
31364902000.0;327535;1.0;7.0;7.491713900556004;0.49171390055600384;work;True;car;1.0;2.0
31364902000.0;327535;2.0;16.0;16.491713900556004;0.49171390055600384;home;False;car;2.0;3.0
31364902000.0;327535;3.0;16.75;16.798131227287065;0.048131227287065315;shop;False;car;3.0;4.0
31364902000.0;327535;4.0;16.916666666666668;16.964797893953733;0.048131227287065315;home;False;car;4.0;5.0
16418002000.0;327861;1.0;6.416666666666668;6.624383714986155;0.20771704831948679;work;True;car;1.0;2.0
16418002000.0;327861;2.0;15.0;15.207717048319488;0.20771704831948767;home;False;car;2.0;3.0
31014801000.0;327863;1.0;9.0;9.32647254340909;0.32647254340908916;other;False;car;1.0;2.0
31014801000.0;327863;2.0;11.0;11.307337368974487;0.30733736897448694;other;False;car;2.0;3.0
31014801000.0;327863;3.0;20.0;20.48916188486038;0.4891618848603798;home;False;car;3.0;4.0
16929103000.0;327864;1.0;7.25;7.262899265101547;0.01289926510154693;other;False;car_passenger;1.0;2.0
16929103000.0;327864;2.0;16.25;16.26289926510155;0.012899265101548707;home;False;car_passenger;2.0;3.0
12376201000.0;328065;1.0;14.0;14.092220303202277;0.09222030320227681;shop;False;car;1.0;2.0
12376201000.0;328065;2.0;15.0;15.092220303202277;0.09222030320227681;home;False;car;2.0;3.0
12376201000.0;328065;3.0;17.0;17.043621517626054;0.04362151762605393;leisure;False;car;3.0;4.0
12376201000.0;328065;4.0;21.0;21.043621517626054;0.04362151762605393;home;False;car;4.0;5.0
40222403000.0;328066;1.0;7.583333333333332;7.616935261849416;0.03360192851608357;education;True;pt;1.0;2.0
40222403000.0;328066;2.0;15.25;15.283601928516084;0.033601928516084456;home;False;pt;2.0;3.0
31413504000.0;328067;1.0;7.55;7.765648617955483;0.21564861795548307;education;True;pt;1.0;2.0
31413504000.0;328067;2.0;15.333333333333336;15.548981951288818;0.21564861795548218;home;False;pt;2.0;3.0
935605000.0;328068;1.0;6.75;6.831429053457837;0.08142905345783724;other;False;car_passenger;1.0;2.0
935605000.0;328068;2.0;6.95;7.004093637333794;0.05409363733379369;education;True;car_passenger;2.0;3.0
935605000.0;328068;3.0;17.25;17.315922633442543;0.06592263344254334;leisure;False;car_passenger;3.0;4.0
935605000.0;328068;4.0;18.916666666666668;18.95230105493194;0.03563438826527232;home;False;car_passenger;4.0;5.0
40254202000.0;328369;1.0;7.5;7.742671636579144;0.2426716365791437;work;True;car;1.0;2.0
40254202000.0;328369;2.0;15.666666666666664;15.909338303245807;0.2426716365791428;home;False;car;2.0;3.0
40254202000.0;328369;3.0;20.0;20.218432649574186;0.2184326495741864;leisure;False;car;3.0;4.0
40254202000.0;328369;4.0;22.25;22.468432649574186;0.2184326495741864;home;False;car;4.0;5.0
15775601000.0;329204;1.0;19.83333333333333;20.014912849147205;0.1815795158138762;shop;False;car;1.0;2.0
15775601000.0;329204;2.0;20.33333333333333;20.514912849147205;0.1815795158138762;home;False;car;2.0;3.0
5577101000.0;329640;1.0;14.0;14.127409615021786;0.1274096150217865;shop;False;walk;1.0;2.0
5577101000.0;329640;2.0;15.5;15.59602858949292;0.0960285894929207;shop;False;walk;2.0;3.0
5577101000.0;329640;3.0;15.783333333333333;15.85113200588671;0.06779867255337635;home;False;walk;3.0;4.0
40173201000.0;330147;1.0;8.5;8.779520585288454;0.2795205852884539;work;False;pt;1.0;2.0
40173201000.0;330147;2.0;12.5;12.756874827883154;0.25687482788315386;leisure;False;pt;2.0;3.0
40173201000.0;330147;3.0;13.333333333333336;13.66871736694257;0.33538403360923397;work;True;pt;3.0;4.0
40173201000.0;330147;4.0;17.5;17.839640301495567;0.33964030149556734;work;False;pt;4.0;5.0
40173201000.0;330147;5.0;20.5;20.735859152885784;0.23585915288578363;home;False;walk;5.0;6.0
4232202000.0;330182;1.0;12.5;12.583333333333336;0.0833333333333357;other;False;car;1.0;2.0
4232202000.0;330182;2.0;12.583333333333336;12.88879220126812;0.30545886793478516;shop;False;car;2.0;3.0
4232202000.0;330182;3.0;15.5;15.55;0.05000000000000071;other;False;car;3.0;4.0
4232202000.0;330182;4.0;15.55;15.7089487720247;0.15894877202469893;home;False;car;4.0;5.0
30969603000.0;330250;1.0;7.0;7.698952997506541;0.6989529975065407;education;True;car_passenger;1.0;2.0
30969603000.0;330250;2.0;16.0;17.04842949625981;1.0484294962598106;home;False;pt;2.0;3.0
24367602000.0;330533;1.0;5.0;5.367285454067323;0.36728545406732316;work;True;car_passenger;1.0;2.0
24367602000.0;330533;2.0;16.75;17.117285454067325;0.36728545406732493;home;False;car_passenger;2.0;3.0
8324802000.0;330959;1.0;7.75;7.809121650045985;0.05912165004598524;work;True;car;1.0;2.0
8324802000.0;330959;2.0;16.5;16.559121650045984;0.05912165004598435;home;False;car;2.0;3.0
8324802000.0;330959;3.0;18.5;18.774117154516095;0.27411715451609453;shop;False;car;3.0;4.0
8324802000.0;330959;4.0;18.83333333333333;19.13960170349675;0.3062683701634228;shop;False;car;4.0;5.0
8324802000.0;330959;5.0;19.75;19.81246754551413;0.06246754551413147;home;False;car;5.0;6.0
40099701000.0;330981;1.0;7.0;7.535533262832478;0.5355332628324776;work;True;pt;1.0;2.0
40099701000.0;330981;2.0;16.5;17.035533262832477;0.5355332628324767;home;False;pt;2.0;3.0
19070701000.0;330982;1.0;6.166666666666668;6.390996213539121;0.2243295468724531;work;True;car_passenger;1.0;2.0
19070701000.0;330982;2.0;13.5;13.724329546872452;0.2243295468724522;home;False;car_passenger;2.0;3.0
19070701000.0;330982;3.0;18.0;18.08348978361548;0.0834897836154802;shop;False;car_passenger;3.0;4.0
19070701000.0;330982;4.0;18.83333333333333;18.91682311694881;0.0834897836154802;home;False;car_passenger;4.0;5.0
11707704000.0;330983;1.0;7.666666666666668;8.193846449923496;0.5271797832568286;education;True;pt;1.0;2.0
11707704000.0;330983;2.0;16.166666666666668;16.693846449923498;0.5271797832568303;home;False;pt;2.0;3.0
16711504000.0;330984;1.0;8.5;8.618681268065046;0.1186812680650462;education;True;pt;1.0;2.0
16711504000.0;330984;2.0;16.333333333333332;16.45201460139838;0.1186812680650462;home;False;pt;2.0;3.0
797902000.0;331219;1.0;9.0;9.415941630135952;0.4159416301359524;work;True;car;1.0;2.0
797902000.0;331219;2.0;17.5;17.91594163013595;0.41594163013595065;home;False;car;2.0;3.0
40110201000.0;331220;1.0;6.75;7.175641631422492;0.4256416314224918;work;True;car;1.0;2.0
40110201000.0;331220;2.0;15.583333333333336;16.665335126492664;1.0820017931593284;other;False;pt;2.0;3.0
40110201000.0;331220;3.0;18.25;18.26189621788637;0.011896217886370408;shop;False;car;3.0;4.0
40110201000.0;331220;4.0;18.5;19.050543366502584;0.5505433665025841;shop;False;car;4.0;5.0
40110201000.0;331220;5.0;19.666666666666668;19.709474983615596;0.04280831694892839;home;False;car;5.0;6.0
4672601000.0;331260;1.0;14.0;14.14809101413655;0.14809101413655057;shop;False;walk;1.0;2.0
4672601000.0;331260;2.0;15.0;15.14809101413655;0.14809101413655057;home;False;walk;2.0;3.0
9068901000.0;331294;1.0;7.0;7.126977270406951;0.12697727040695117;work;True;car;1.0;2.0
9068901000.0;331294;2.0;16.5;16.91350115766745;0.41350115766745077;work;False;car;2.0;3.0
9068901000.0;331294;3.0;22.0;22.434834737674354;0.434834737674354;home;False;car;3.0;4.0
6679601000.0;331492;1.0;10.0;10.10304136235202;0.10304136235201966;shop;False;car;1.0;2.0
6679601000.0;331492;2.0;10.5;10.598641215944653;0.09864121594465303;shop;False;car;2.0;3.0
6679601000.0;331492;3.0;11.416666666666664;11.613110959203757;0.19644429253709284;home;False;car;3.0;4.0
31634802000.0;332032;1.0;22.0;22.071006659520926;0.07100665952092555;shop;False;car;1.0;2.0
31634802000.0;332032;2.0;22.33333333333333;22.404339992854254;0.07100665952092555;home;False;car;2.0;3.0
4623003000.0;332034;1.0;8.25;9.143842282263854;0.8938422822638543;education;True;pt;1.0;2.0
4623003000.0;332034;2.0;16.333333333333332;17.227175615597186;0.8938422822638543;home;False;pt;2.0;3.0
13057801000.0;333287;1.0;6.75;6.925628649143584;0.1756286491435839;work;True;car;1.0;2.0
13057801000.0;333287;2.0;15.0;15.175628649143583;0.175628649143583;home;False;car;2.0;3.0
9505702000.0;333353;1.0;6.75;7.152501905585551;0.40250190558555143;work;True;car;1.0;2.0
9505702000.0;333353;2.0;17.0;17.402501905585552;0.4025019055855523;home;False;car;2.0;3.0
9505702000.0;333353;3.0;20.0;20.25;0.25;other;False;car;3.0;4.0
9505702000.0;333353;4.0;20.25;20.71841344131013;0.46841344131012974;home;False;car;4.0;5.0
11371101000.0;333439;1.0;10.5;10.757500021970644;0.25750002197064426;other;False;car;1.0;2.0
11371101000.0;333439;2.0;11.75;11.764944419785325;0.01494441978532457;leisure;False;car;2.0;3.0
11371101000.0;333439;3.0;13.0;13.211817335647108;0.21181733564710825;shop;False;car;3.0;4.0
11371101000.0;333439;4.0;13.333333333333336;13.347541208766344;0.01420787543300861;shop;False;car;4.0;5.0
11371101000.0;333439;5.0;14.0;14.029115139869146;0.02911513986914649;home;False;car;5.0;6.0
32139801000.0;333505;1.0;7.0;7.536949620620784;0.536949620620784;work;True;car;1.0;2.0
32139801000.0;333505;2.0;19.0;19.536949620620785;0.5369496206207849;home;False;car;2.0;3.0
8516602000.0;333554;1.0;8.0;8.50405983268101;0.5040598326810102;work;True;car;1.0;2.0
8516602000.0;333554;2.0;19.0;19.504059832681012;0.504059832681012;home;False;car;2.0;3.0
30216301000.0;333555;1.0;7.0;7.347146015572929;0.3471460155729291;work;True;car;1.0;2.0
30216301000.0;333555;2.0;16.5;16.637989581868197;0.13798958186819732;shop;False;car;2.0;3.0
30216301000.0;333555;3.0;17.5;17.637989581868197;0.13798958186819732;work;False;car;3.0;4.0
30216301000.0;333555;4.0;21.25;21.338820021581636;0.08882002158163615;other;False;car;4.0;5.0
30216301000.0;333555;5.0;21.58333333333333;22.013634919091423;0.4303015857580945;home;False;car;5.0;6.0
3720203000.0;333556;1.0;7.75;7.851203201530386;0.10120320153038609;education;True;car;1.0;2.0
3720203000.0;333556;2.0;16.0;16.101203201530385;0.1012032015303852;home;False;car;2.0;3.0
3720203000.0;333556;3.0;19.0;19.0;0.0;leisure;False;car;3.0;4.0
3720203000.0;333556;4.0;19.0;19.142897445764156;0.14289744576415586;home;False;car;4.0;5.0
21565103000.0;333557;1.0;7.5;7.56735766462934;0.06735766462934034;education;True;car_passenger;1.0;2.0
21565103000.0;333557;2.0;15.5;16.005182484720052;0.5051824847200521;home;False;walk;2.0;3.0
40301601000.0;333862;1.0;6.25;6.477871212749658;0.22787121274965827;work;True;car;1.0;2.0
40301601000.0;333862;2.0;14.0;14.398762543877933;0.39876254387793253;leisure;False;car;2.0;3.0
40301601000.0;333862;3.0;16.0;16.49545623257761;0.4954562325776095;home;False;car;3.0;4.0
1857901000.0;334410;1.0;7.0;8.065954877558852;1.0659548775588519;work;True;car;1.0;2.0
1857901000.0;334410;2.0;16.333333333333332;17.399288210892184;1.0659548775588519;home;False;car;2.0;3.0
1857901000.0;334410;3.0;23.5;23.91666666666667;0.4166666666666714;leisure;False;car;3.0;4.0
1857901000.0;334410;4.0;23.91666666666667;24.79277640466957;0.8761097380028993;home;False;car;4.0;5.0
4282102000.0;334411;1.0;11.5;11.651574939522865;0.15157493952286494;other;False;car;1.0;2.0
4282102000.0;334411;2.0;11.666666666666664;11.81824160618953;0.15157493952286494;home;False;car;2.0;3.0
4282102000.0;334411;3.0;13.0;13.150595914059313;0.15059591405931272;other;False;car;3.0;4.0
4282102000.0;334411;4.0;13.5;13.650595914059313;0.15059591405931272;home;False;car;4.0;5.0
23680601000.0;334690;1.0;12.5;12.535842153953132;0.03584215395313173;leisure;False;walk;1.0;2.0
23680601000.0;334690;2.0;13.5;13.581334863373586;0.08133486337358597;shop;False;walk;2.0;3.0
23680601000.0;334690;3.0;13.75;13.808519227609393;0.0585192276093931;home;False;walk;3.0;4.0
20701901000.0;334880;1.0;6.0;6.867440551360242;0.8674405513602421;work;True;car;1.0;2.0
20701901000.0;334880;2.0;15.25;16.117440551360243;0.867440551360243;home;False;car;2.0;3.0
18661101000.0;335087;1.0;5.5;5.849273580685415;0.3492735806854146;work;True;car;1.0;2.0
18661101000.0;335087;2.0;17.5;17.849273580685413;0.3492735806854128;home;False;car;2.0;3.0
14602902000.0;335088;1.0;7.5;7.9260651061236596;0.42606510612365955;work;True;car;1.0;2.0
14602902000.0;335088;2.0;16.5;16.92606510612366;0.42606510612365867;home;False;car;2.0;3.0
32661102000.0;335915;1.0;7.25;7.416666666666668;0.16666666666666785;other;False;car;1.0;2.0
32661102000.0;335915;2.0;7.416666666666668;7.4526144514685155;0.03594778480184768;work;True;car;2.0;3.0
32661102000.0;335915;3.0;16.5;16.53594778480185;0.03594778480184857;other;False;car;3.0;4.0
32661102000.0;335915;4.0;16.666666666666668;16.924262815892845;0.2575961492261776;home;False;car;4.0;5.0
32661102000.0;335915;5.0;17.75;18.019791585399105;0.26979158539910486;leisure;False;car_passenger;5.0;6.0
32661102000.0;335915;6.0;19.5;19.74907889551964;0.24907889551964146;other;False;car_passenger;6.0;7.0
32661102000.0;335915;7.0;21.0;21.428946452039103;0.42894645203910287;home;False;walk;7.0;8.0
18715902000.0;335916;1.0;4.5;4.734838409781721;0.23483840978172132;work;True;car;1.0;2.0
18715902000.0;335916;2.0;17.25;17.484838409781723;0.2348384097817231;home;False;car;2.0;3.0
18715902000.0;335916;3.0;19.0;19.217867262130312;0.21786726213031216;shop;False;car_passenger;3.0;4.0
18715902000.0;335916;4.0;20.0;20.217867262130312;0.21786726213031216;home;False;car_passenger;4.0;5.0
30259405000.0;335917;1.0;7.833333333333332;7.910021219784596;0.07668788645126412;education;True;pt;1.0;2.0
30259405000.0;335917;2.0;16.25;16.326687886451264;0.07668788645126412;home;False;pt;2.0;3.0
7930505000.0;335918;1.0;7.833333333333332;7.894936958299726;0.061603624966394044;education;True;walk;1.0;2.0
7930505000.0;335918;2.0;15.0;15.061603624966395;0.06160362496639493;home;False;walk;2.0;3.0
20194202000.0;336047;1.0;8.5;8.526222070401852;0.026222070401852093;work;True;car;1.0;2.0
20194202000.0;336047;2.0;12.0;12.039628374533411;0.03962837453341095;shop;False;car;2.0;3.0
20194202000.0;336047;3.0;12.166666666666664;12.210119129197572;0.043452462530908065;home;False;car_passenger;3.0;4.0
40195602000.0;336048;1.0;14.5;14.96192093695783;0.46192093695782965;leisure;False;car;1.0;2.0
40195602000.0;336048;2.0;17.25;17.71192093695783;0.46192093695783143;home;False;car;2.0;3.0
13863301000.0;336165;1.0;7.0;7.233057784678419;0.23305778467841876;leisure;False;car;1.0;2.0
13863301000.0;336165;2.0;7.25;7.483057784678419;0.23305778467841876;home;False;car;2.0;3.0
23988002000.0;336166;1.0;17.5;17.55414234571941;0.054142345719409235;shop;False;car_passenger;1.0;2.0
23988002000.0;336166;2.0;18.0;18.11033236333914;0.11033236333913976;leisure;False;car_passenger;2.0;3.0
23988002000.0;336166;3.0;19.0;19.122235353314824;0.12223535331482438;home;False;car_passenger;3.0;4.0
40010102000.0;336581;1.0;7.0;7.218599425433829;0.21859942543382882;work;True;pt;1.0;2.0
40010102000.0;336581;2.0;11.75;12.02755302196157;0.2775530219615696;shop;False;walk;2.0;3.0
40010102000.0;336581;3.0;12.5;12.776779551267792;0.27677955126779175;work;False;walk;3.0;4.0
40010102000.0;336581;4.0;16.75;16.968455015048864;0.218455015048864;home;False;pt;4.0;5.0
32234201000.0;337236;1.0;7.5;7.949108693302635;0.4491086933026347;work;True;pt;1.0;2.0
32234201000.0;337236;2.0;17.833333333333332;18.282442026635966;0.4491086933026338;home;False;pt;2.0;3.0
32467201000.0;337237;1.0;6.5;6.849193267392825;0.34919326739282486;other;False;car;1.0;2.0
32467201000.0;337237;2.0;7.083333333333332;7.2748401415674;0.19150680823406763;work;True;car;2.0;3.0
32467201000.0;337237;3.0;15.75;16.19814096515324;0.44814096515323953;home;False;car;3.0;4.0
40011303000.0;337545;1.0;7.916666666666668;8.341683594329556;0.4250169276628881;education;True;car_passenger;1.0;2.0
40011303000.0;337545;2.0;16.25;16.675016927662888;0.4250169276628881;home;False;car_passenger;2.0;3.0
15020301000.0;337686;1.0;6.5;6.533053700977654;0.033053700977654366;work;True;car;1.0;2.0
15020301000.0;337686;2.0;16.166666666666668;16.19972036764432;0.03305370097765348;home;False;car;2.0;3.0
11110403000.0;337688;1.0;7.75;8.015176172968326;0.2651761729683262;education;True;pt;1.0;2.0
11110403000.0;337688;2.0;16.0;16.265176172968328;0.26517617296832796;home;False;pt;2.0;3.0
30007202000.0;337991;1.0;9.0;9.766289991295102;0.7662899912951016;work;True;car;1.0;2.0
30007202000.0;337991;2.0;17.5;18.2662899912951;0.7662899912950998;home;False;car;2.0;3.0
11956401000.0;338205;1.0;5.5;5.608668582321099;0.10866858232109866;work;True;car;1.0;2.0
11956401000.0;338205;2.0;11.5;11.526114441065435;0.02611444106543459;leisure;False;car;2.0;3.0
11956401000.0;338205;3.0;13.0;13.026114441065435;0.02611444106543459;work;False;car;3.0;4.0
11956401000.0;338205;4.0;16.75;16.858668582321098;0.10866858232109777;home;False;car;4.0;5.0
23437603000.0;338207;1.0;7.75;7.836834117718786;0.08683411771878635;education;True;pt;1.0;2.0
23437603000.0;338207;2.0;17.5;17.557889411812525;0.05788941181252483;home;False;car_passenger;2.0;3.0
2069901000.0;338398;1.0;10.0;10.75;0.75;shop;False;car;1.0;2.0
2069901000.0;338398;2.0;10.75;10.92164183741828;0.17164183741827976;shop;False;car;2.0;3.0
2069901000.0;338398;3.0;13.583333333333336;14.525450818645394;0.9421174853120586;home;False;car;3.0;4.0
2069901000.0;338398;4.0;15.0;15.273239026073504;0.2732390260735045;shop;False;car;4.0;5.0
2069901000.0;338398;5.0;16.166666666666668;16.46656294216469;0.2998962754980212;other;False;car;5.0;6.0
2069901000.0;338398;6.0;17.5;17.544617228801425;0.0446172288014246;home;False;car;6.0;7.0
20062001000.0;338606;1.0;9.0;9.088581794969395;0.08858179496939478;other;False;car;1.0;2.0
20062001000.0;338606;2.0;9.2;9.879621582800434;0.6796215828004346;shop;False;car;2.0;3.0
20062001000.0;338606;3.0;14.5;14.833333333333336;0.3333333333333357;other;False;car;3.0;4.0
20062001000.0;338606;4.0;14.833333333333336;14.92316917473308;0.08983584139974354;home;False;car;4.0;5.0
20062001000.0;338606;5.0;15.333333333333336;15.379338898214119;0.04600556488078311;shop;False;car;5.0;6.0
20062001000.0;338606;6.0;15.583333333333336;15.629338898214119;0.04600556488078311;home;False;car;6.0;7.0
