person_id;person_trip_id;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;preceding_purpose;following_purpose;returning;euclidean_distance
474377;5;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;home;other;false;0.0
484345;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;leisure;leisure;false;0.0
485384;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;work;home;true;0.0
485841;4;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;home;other;false;0.0
496318;4;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;shop;home;true;0.0
498690;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;home;other;false;0.0
504835;5;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;other;home;true;0.0
508715;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;other;home;true;0.0
512109;0;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;home;work;false;0.0
52525;4;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;other;shop;false;0.0
529200;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;work;home;true;0.0
530391;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;work;other;false;0.0
614454;5;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;shop;home;true;0.0
62562;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;work;home;true;0.0
630381;3;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;work;leisure;false;0.0
640045;3;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;shop;home;true;0.0
650946;5;245574.73347235442;5164012.142324211;245981.9067416243;5164163.917844173;56700.0;110.0;354.36251637481;354.36251637481;car;other;other;false;434.5409988338227
100900;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;home;true;0.0
118005;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;home;true;0.0
122488;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;other;false;0.0
125888;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;other;false;0.0
130840;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;education;home;true;0.0
178236;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;other;shop;false;0.0
197247;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;home;true;0.0
217129;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;home;true;0.0
238983;4;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;shop;home;true;0.0
267828;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;home;true;0.0
273428;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;home;true;0.0
275332;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;other;false;0.0
280829;3;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;home;true;0.0
282750;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;other;false;0.0
282991;3;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;shop;shop;false;0.0
284601;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;home;true;0.0
285451;5;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;home;true;0.0
288421;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;other;home;true;0.0
293203;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;education;other;false;0.0
301747;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;other;false;0.0
303164;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;home;true;0.0
311451;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;home;true;0.0
312011;6;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;other;other;false;0.0
326078;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;120.0;0.0;0.0;car;work;other;false;0.0
